model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,22,3.621,1,1,1,22,22,1,447.399,10.849,5861.05,3.621,0.113,1810.35,56.573,92.176,4.023,4.064,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.826,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,56.573
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,18,3.481,1,1,1,18,18,1,447.399,9.532,5203.867,3.481,0.109,1740.64,54.395,104.911,4.023,3.784,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.744,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,54.395
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,3.329,1,1,1,16,16,1,447.399,8.863,4870.036,3.329,0.104,1664.28,52.009,112.826,4.023,3.618,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.703,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,52.009
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,11,2.536,1,1,1,11,11,1,447.399,7.996,4437.403,2.536,0.079,1268.22,39.632,125.065,4.023,2.757,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.6,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,39.632
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,7,1.852,1,1,1,7,7,1,447.399,6.97,3925.429,1.852,0.058,925.98,28.937,143.472,4.023,2.013,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.518,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,28.937
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,1.554,1,1,1,5,5,1,447.399,5.933,3407.966,1.554,0.049,776.94,24.279,168.56,4.023,1.689,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.477,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,24.279
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,3,1.145,1,1,1,3,3,1,447.399,4.828,2856.571,1.145,0.036,572.7,17.897,207.132,4.023,1.245,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.436,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,17.897
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.467,1,1,1,1,1,1,447.399,3.946,2416.453,0.467,0.015,233.68,7.303,253.424,4.023,0.508,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,23.394,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,7.303
