model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,512,3.262,512,512,1226.298,306.575,154207.013,3.262,0.204,1627.663,101.729,3.262,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.43,1.024,1.0,511.0,2559.0,2048,511.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,101.729
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,256,3.911,256,256,3416.554,126.543,66561.332,3.911,0.122,1951.657,60.989,7.902,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,35.702,0.128,4.0,252.0,8444.0,8192,252.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,60.989
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,44,0.186,11,44,9875.448,450.757,234803.129,0.186,0.047,92.888,23.222,2.218,4,1,1,4,1,4,tp1pp1dp4etp1ep4,fp8_block,fp8,bfloat16,fp8_block,half,87.171,0.022,1.0,10.0,2058.0,2048,10.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,23.222
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,0.36,8,64,9729.071,331.647,175220.932,0.36,0.045,179.617,22.452,3.015,8,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8_block,fp8,bfloat16,fp8_block,half,54.846,0.016,1.0,7.0,2055.0,2048,7.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,22.452
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,0.657,4,64,9928.724,166.662,93093.02,0.657,0.041,328.017,20.501,6.0,16,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.621,0.008,1.0,3.0,2051.0,2048,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,20.501
