model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,2.145,112,112,4495.129,96.715,52756.05,2.145,0.134,1070.306,66.894,10.34,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.839,0.056,4.0,108.0,8300.0,8192,108.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,66.894
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,2.139,96,96,1434.932,88.129,45411.062,2.139,0.134,1067.473,66.717,11.347,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,29.112,0.192,1.0,95.0,2143.0,2048,95.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,66.717
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,2.133,96,96,2777.228,86.361,45871.6,2.133,0.133,1064.425,66.527,11.579,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.901,0.096,2.0,94.0,4190.0,4096,94.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,66.527
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,2.114,96,96,4209.192,83.057,45654.53,2.114,0.132,1054.703,65.919,12.04,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.48,0.048,4.0,92.0,8284.0,8192,92.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,65.919
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.091,80,80,1424.048,74.825,38761.762,2.091,0.131,1043.494,65.218,13.365,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.753,0.16,1.0,79.0,2127.0,2048,79.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,65.218
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.086,80,80,2661.453,73.005,39091.165,2.086,0.13,1040.734,65.046,13.698,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.543,0.08,2.0,78.0,4174.0,4096,78.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,65.046
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.067,80,80,3924.477,69.579,38644.375,2.067,0.129,1031.211,64.451,14.372,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.122,0.04,4.0,76.0,8268.0,8192,76.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,64.451
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.025,64,64,1413.165,61.464,32083.755,2.025,0.127,1010.392,63.149,16.27,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.395,0.128,1.0,63.0,2111.0,2048,63.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,63.149
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.02,64,64,2374.519,59.591,32110.639,2.02,0.126,1008.026,63.002,16.781,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.184,0.064,2.0,62.0,4158.0,4096,62.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,63.002
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.002,64,64,3640.983,56.034,31601.854,2.002,0.125,998.916,62.432,17.846,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.764,0.032,4.0,60.0,8252.0,8192,60.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,62.432
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,1.98,56,56,1407.724,54.79,28748.081,1.98,0.124,987.889,61.743,18.251,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.216,0.112,1.0,55.0,2103.0,2048,55.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,61.743
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,1.975,56,56,2231.957,52.894,28626.071,1.975,0.123,985.728,61.608,18.906,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.005,0.056,2.0,54.0,4150.0,4096,54.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,61.608
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,1.958,56,56,3499.694,49.269,28084.866,1.958,0.122,976.929,61.058,20.297,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.584,0.028,4.0,52.0,8244.0,8192,52.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,61.058
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,1.922,48,48,1402.282,48.122,25415.059,1.922,0.12,959.298,59.956,20.781,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.036,0.096,1.0,47.0,2095.0,2048,47.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,59.956
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,1.919,48,48,2090.0,46.204,25145.693,1.919,0.12,957.352,59.834,21.643,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.826,0.048,2.0,46.0,4142.0,4096,46.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,59.834
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,1.902,48,48,3358.711,42.51,24571.1,1.902,0.119,948.967,59.31,23.524,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.405,0.024,4.0,44.0,8236.0,8192,44.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,59.31
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,1.844,40,40,1344.459,41.527,22066.469,1.844,0.115,920.385,57.524,24.081,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.857,0.08,1.0,39.0,2087.0,2048,39.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,57.524
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,1.841,40,40,1948.647,39.592,21705.096,1.841,0.115,918.61,57.413,25.258,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.647,0.04,2.0,38.0,4134.0,4096,38.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,57.413
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,1.825,40,40,3218.032,35.829,21096.863,1.825,0.114,910.779,56.924,27.91,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.226,0.02,4.0,36.0,8228.0,8192,36.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,56.924
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,1.75,32,32,1200.081,34.685,18507.894,1.75,0.109,873.428,54.589,28.831,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.678,0.064,1.0,31.0,2079.0,2048,31.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,54.589
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,1.748,32,32,1807.898,32.725,18137.554,1.748,0.109,872.05,54.503,30.558,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.468,0.032,2.0,30.0,4126.0,4096,30.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,54.503
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,1.733,32,32,3077.66,28.887,17492.187,1.733,0.108,864.991,54.062,34.618,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.047,0.016,4.0,28.0,8220.0,8192,28.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,54.062
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,28,1.663,28,28,3007.588,25.615,15789.718,1.663,0.104,830.078,51.88,39.039,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.957,0.014,4.0,24.0,8216.0,8192,24.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,51.88
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,24,1.578,24,24,2937.592,22.345,14087.989,1.578,0.099,787.653,49.228,44.752,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.868,0.012,4.0,20.0,8212.0,8192,20.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,49.228
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,1.532,20,20,1597.907,22.167,12659.044,1.532,0.096,764.359,47.772,45.113,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.199,0.02,2.0,18.0,4114.0,4096,18.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,47.772
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,1.521,20,20,2867.673,18.213,11956.146,1.521,0.095,759.009,47.438,54.905,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.778,0.01,4.0,16.0,8208.0,8192,16.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,47.438
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,1.452,16,16,1528.212,18.065,10542.611,1.452,0.091,724.772,45.298,55.356,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.109,0.016,2.0,14.0,4110.0,4096,14.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,45.298
