model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,160,4.274,160,160,1424.744,73.175,37939.303,4.274,0.267,2132.663,133.291,13.666,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.335,0.16,2.0,158.0,4254.0,4096,158.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,133.291
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,144,4.251,144,144,741.599,67.035,34191.823,4.251,0.266,2121.376,132.586,14.918,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.187,0.288,1.0,143.0,2191.0,2048,143.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,132.586
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,144,4.217,144,144,1417.877,66.568,34635.276,4.217,0.264,2104.272,131.517,15.022,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,33.976,0.144,2.0,142.0,4238.0,4096,142.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,131.517
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,128,4.18,128,128,735.951,60.501,30925.885,4.18,0.261,2085.896,130.368,16.529,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,29.828,0.256,1.0,127.0,2175.0,2048,127.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,130.368
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,128,4.147,128,128,1411.01,59.969,31335.743,4.147,0.259,2069.53,129.346,16.675,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,33.618,0.128,2.0,126.0,4222.0,4096,126.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,129.346
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,4.101,112,112,730.303,53.855,27603.89,4.101,0.256,2046.16,127.885,18.568,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,29.47,0.224,1.0,111.0,2159.0,2048,111.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,127.885
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,4.071,112,112,1404.143,53.241,27971.479,4.071,0.254,2031.26,126.954,18.782,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,33.26,0.112,2.0,110.0,4206.0,4096,110.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,126.954
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,3.999,96,96,724.655,47.214,24284.206,3.999,0.25,1995.284,124.705,21.18,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,29.112,0.192,1.0,95.0,2143.0,2048,95.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,124.705
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,3.972,96,96,1397.276,46.524,24612.732,3.972,0.248,1981.931,123.871,21.494,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.901,0.096,2.0,94.0,4190.0,4096,94.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,123.871
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,3.897,96,96,2139.626,45.328,24758.275,3.897,0.244,1944.744,121.547,22.061,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.48,0.048,4.0,92.0,8284.0,8192,92.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,121.547
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,3.849,80,80,719.007,40.732,21044.332,3.849,0.241,1920.79,120.049,24.551,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.753,0.16,1.0,79.0,2127.0,2048,79.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,120.049
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,3.825,80,80,1338.268,39.988,21292.299,3.825,0.239,1908.508,119.282,25.007,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.543,0.08,2.0,78.0,4174.0,4096,78.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,119.282
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,3.754,80,80,1994.342,38.659,21285.414,3.754,0.235,1873.03,117.064,25.867,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.122,0.04,4.0,76.0,8268.0,8192,76.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,117.064
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,3.65,64,64,713.359,34.201,17779.595,3.65,0.228,1821.495,113.843,29.239,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.395,0.128,1.0,63.0,2111.0,2048,63.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,113.843
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,3.629,64,64,1193.305,33.398,17858.987,3.629,0.227,1810.786,113.174,29.942,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.184,0.064,2.0,62.0,4158.0,4096,62.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,113.174
