model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,4.578,1,1,1,32,32,1,353.844,10.902,5793.942,4.578,0.143,2289.15,71.536,91.722,5.087,5.882,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,24.031,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,71.536
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,0.754,1,1,1,7,112,1,353.844,273.788,136974.056,0.754,0.024,377.2,11.788,3.652,5.087,0.82,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,29.959,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,11.788
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,0.742,1,1,1,7,56,2,353.844,278.201,139176.143,0.742,0.023,370.76,11.586,3.595,5.087,0.403,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8_block,fp8,bfloat16,fp8_block,half,46.084,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,11.586
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,112,0.725,1,1,1,7,28,4,353.844,285.198,142667.646,0.725,0.023,362.48,11.328,3.506,5.087,0.197,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,1,1,4,1,4,tp1pp1dp4etp1ep4,fp8_block,fp8,bfloat16,fp8_block,half,78.334,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,11.328
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,28,0.191,1,1,1,7,7,4,353.844,271.845,136004.499,0.191,0.006,95.68,2.99,3.679,5.087,0.052,32,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.982,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8_block,fp8,bfloat16,fp8_block,half,73.19,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,2.99
