model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,96,3.016,96,96,3015.73,58.072,31993.499,3.016,0.189,1505.094,94.068,17.22,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.48,0.048,4.0,92.0,8284.0,8192,92.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,94.068
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.992,80,80,1006.497,52.284,27095.992,2.992,0.187,1492.906,93.307,19.126,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.753,0.16,1.0,79.0,2127.0,2048,79.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,93.307
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.938,80,80,1924.185,51.774,27759.277,2.938,0.184,1465.981,91.624,19.315,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.543,0.08,2.0,78.0,4174.0,4096,78.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,91.624
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,80,2.932,80,80,2811.462,48.942,27233.595,2.932,0.183,1463.146,91.447,20.432,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,40.122,0.04,4.0,76.0,8268.0,8192,76.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,91.447
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.886,64,64,998.215,43.106,22508.193,2.886,0.18,1440.348,90.022,23.199,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.395,0.128,1.0,63.0,2111.0,2048,63.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,90.022
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.835,64,64,1716.592,42.425,22886.865,2.835,0.177,1414.467,88.404,23.571,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.184,0.064,2.0,62.0,4158.0,4096,62.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,88.404
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,2.828,64,64,2608.108,39.594,22365.448,2.828,0.177,1411.179,88.199,25.256,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.764,0.032,4.0,60.0,8252.0,8192,60.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,88.199
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,2.807,56,56,994.074,38.64,20275.584,2.807,0.175,1400.717,87.545,25.88,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.216,0.112,1.0,55.0,2103.0,2048,55.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,87.545
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,2.757,56,56,1613.463,37.876,20513.652,2.757,0.172,1375.617,85.976,26.402,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.005,0.056,2.0,54.0,4150.0,4096,54.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,85.976
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,2.75,56,56,2506.774,35.044,19993.807,2.75,0.172,1372.085,85.755,28.535,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.584,0.028,4.0,52.0,8244.0,8192,52.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,85.755
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,2.706,48,48,989.934,34.191,18051.313,2.706,0.169,1350.516,84.407,29.247,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.036,0.096,1.0,47.0,2095.0,2048,47.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,84.407
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,2.659,48,48,1510.778,33.339,18146.733,2.659,0.166,1326.592,82.912,29.995,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.826,0.048,2.0,46.0,4142.0,4096,46.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,82.912
