model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,24,2.227,24,24,1976.179,16.138,10029.247,2.227,0.139,1111.126,69.445,61.964,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.868,0.012,4.0,20.0,8212.0,8192,20.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,69.445
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.164,20,20,1085.049,15.805,8971.949,2.164,0.135,1080.033,67.502,63.269,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.199,0.02,2.0,18.0,4114.0,4096,18.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,67.502
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.159,20,20,1929.082,13.094,8462.897,2.159,0.135,1077.351,67.334,76.372,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.778,0.01,4.0,16.0,8208.0,8192,16.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,67.334
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,2.071,16,16,1037.689,12.764,7406.745,2.071,0.129,1033.245,64.578,78.348,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.109,0.016,2.0,14.0,4110.0,4096,14.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,64.578
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,2.066,16,16,1882.039,10.037,6890.559,2.066,0.129,1031.172,64.448,99.63,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.688,0.008,4.0,12.0,8204.0,8192,12.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,64.448
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,15,1.958,15,15,1881.761,9.877,6810.164,1.958,0.122,976.842,61.053,101.25,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.666,0.008,4.0,11.0,8203.0,8192,11.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,61.053
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,14,1.846,14,14,1881.483,9.716,6729.769,1.846,0.115,921.363,57.585,102.923,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.644,0.007,4.0,10.0,8202.0,8192,10.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,57.585
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.843,12,12,1835.05,9.391,6521.268,1.843,0.115,919.551,57.472,106.482,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.599,0.006,4.0,8.0,8200.0,8192,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,57.472
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.827,12,12,1442.76,8.965,5916.211,1.827,0.114,911.849,56.991,111.547,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.809,0.008,3.0,9.0,6153.0,6144,9.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,56.991
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,11,1.696,11,11,1442.519,8.804,5835.872,1.696,0.106,846.187,52.887,113.581,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.787,0.007,3.0,8.0,6152.0,6144,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,52.887
