framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,compress_ratio,latency
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,4,1,131072,128,1.311683
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,4,1,65536,128,1.503956
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,4,1,262144,128,2.435884
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,64,128,0.469750
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,128,128,0.469540
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,256,128,0.469388
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,512,128,0.469285
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,1024,128,0.469040
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,1536,128,0.469473
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,2048,128,0.469341
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,3072,128,0.469307
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,4096,128,0.469724
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,6144,128,0.469500
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,8192,128,0.470003
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,10240,128,0.610557
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,12288,128,0.610420
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,16384,128,0.609803
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,32768,128,0.890520
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,65536,128,1.451584
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,4,1,524288,128,9.536263
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,131072,128,2.573252
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,8,1,262144,128,9.808833
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,16,1,64,128,1.784816
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,16,1,128,128,1.783763
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,16,1,256,128,1.786032
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,16,1,512,128,1.786072
SGLang,kernel-level,NVIDIA RTX PRO 6000 Blackwell Server Edition,dsv4_flash_hca_attn_module,flash_mla_with_kvcache,sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,bfloat16,fp8_e4m3,fp8_block,64,1,16,1,1024,128,1.784382
